COD_APO;COD_ENDOSSO;DATA_COMP;COD_END;ITEM;TIPO_PES;MODALIDADE;TIPO_PROD;COBERTURA;COD_MODELO;ANO_MODELO;COD_TARIF;REGIAO;COD_CONT;TIPO_FRANQ;VAL_FRANQ;PERC_FATOR;TAB_REF;IS_CASCO;IS_RCDMAT;IS_RCDC;IS_RCDMOR;IS_APP_MA;IS_APP_IPA;IS_APP_DMH;PRE_CASCO;PRE_CAS_CO;PRE_RCDMAT;PRE_RCDC;PRE_RCDMOR;PRE_APP_MA;PRE_APP_IA;PRE_APP_DM;PRE_OUTROS;INICIO_VIG;FIM_VIG;PERC_BONUS;CLAS_BONUS;PERC_CORR;SEXO;DATA_NASC;TEMPO_HAB;UTILIZACAO;CEP_UTIL;CEP_PER;DATA_EMIS;SINAL
275208540;449828791;2019B;0;1;J;2;1;9;999999-9;2017;58;27;2;9;0;0;0;0;0;0;0;23000000;23000000;0;0;0;0;0;0;1640;760;0;0;20180130;20190130;0;0;282;0;0;0;0;63119370;63119370;20180109;
188365459;449828811;2019B;0;1;J;2;1;9;999999-9;2011;58;11;2;9;0;0;0;0;0;0;0;500000;500000;0;0;0;0;0;0;210;60;0;0;20180109;20190109;0;0;200;0;0;0;0;3977397;3977397;20180109;
233348860;449828825;2019B;2;1;J;2;1;9;999999-9;2001;58;2;2;9;0;0;0;0;0;0;0;14500000;14500000;3480000;0;0;0;0;0;-500;-270;-2740;0;20180206;20190206;0;0;300;0;0;0;0;93850000;93850000;20180614;
285579936;449828839;2019B;0;1;J;2;1;9;999999-9;2011;58;8;2;9;0;0;0;0;0;0;0;400000;400000;100000;0;0;0;0;0;170;50;430;0;20180129;20190129;0;0;250;0;0;0;0;86804250;86804250;20180110;
264266033;449828853;2019B;0;1;J;2;1;9;999999-9;2004;84;4;2;9;0;0;0;0;0;0;0;7500000;7500000;2500000;0;0;0;0;0;390;210;2860;0;20180109;20190109;0;0;280;0;0;0;0;89700000;89700000;20180110;
211942435;449828857;2019B;2;1;J;2;1;9;999999-9;2009;58;2;2;9;0;0;0;0;0;0;0;8000000;8000000;2400000;0;0;0;0;0;-320;-160;-1910;0;20180109;20190109;0;0;180;0;0;0;0;95760000;95760000;20180529;
143894832;449828883;2019B;0;1;J;2;1;9;999999-9;2004;58;2;2;9;0;0;0;0;0;0;0;13636820;13636820;3272840;0;0;0;0;0;620;340;3420;0;20180201;20190201;0;0;250;0;0;0;0;95875000;95875000;20180110;
196917805;449828885;2019B;2;1;J;2;1;9;999999-9;2001;58;5;2;9;0;0;0;0;0;0;0;10500000;10500000;3500000;0;0;0;0;0;-620;-310;-4220;0;20180110;20190110;0;0;250;0;0;0;0;88960000;88960000;20180207;
239470637;449828892;2019B;0;1;F;2;1;9;999999-9;2010;58;5;2;9;0;0;0;0;0;0;0;250000;250000;50000;0;0;0;0;0;110;30;210;0;20180110;20190110;0;0;250;0;0;0;0;88303420;88303420;20180110;
65371242;449828896;2019B;0;1;J;2;1;9;999999-9;2012;58;15;2;9;0;0;0;0;0;0;0;5400000;5400000;1080000;0;0;0;0;0;240;130;1130;0;20180130;20190130;0;0;300;0;0;0;0;37701112;37701112;20180110;
41706261;449828900;2019B;0;1;J;2;1;9;999999-9;2013;84;37;2;9;0;0;0;0;0;0;0;3400000;3400000;0;0;0;0;0;0;290;120;0;0;20180110;20190110;0;0;220;0;0;0;0;79420000;79420000;20180110;
41706261;449828900;2019B;0;2;J;2;1;9;999999-9;2010;84;37;2;9;0;0;0;0;0;0;0;2200000;2200000;0;0;0;0;0;0;250;100;0;0;20180110;20190110;0;0;220;0;0;0;0;79420000;79420000;20180110;
120286161;449828904;2019B;2;1;J;2;1;9;999999-9;2009;58;27;2;9;0;0;0;0;0;0;0;12200000;12200000;0;0;0;0;0;0;-470;-220;0;0;20180110;20190110;0;0;232;0;0;0;0;62823000;62823000;20180628;
133946579;449828925;2019B;0;1;F;2;1;9;999999-9;2015;58;29;2;9;0;0;0;0;0;0;0;10000000;10000000;0;0;0;0;0;0;1190;460;0;0;20180108;20190108;0;0;282;0;0;0;0;65058320;65058320;20180110;
237866771;449828937;2019B;2;1;J;2;1;9;999999-9;1988;58;40;2;9;0;0;0;0;0;0;0;1000000;1000000;200000;0;0;0;0;0;-370;-110;-750;0;20180110;20190110;0;0;180;0;0;0;0;72015015;72015015;20180405;
209655237;449828962;2019B;2;1;J;2;1;9;999999-9;2007;84;15;2;9;0;0;0;0;0;0;0;25500000;25500000;0;0;0;0;0;0;-660;-390;0;0;20180110;20190110;0;0;300;0;0;0;0;37706000;37706000;20180628;
147198997;449828981;2019B;0;1;F;2;1;9;999999-9;2017;58;27;2;9;0;0;0;0;0;0;0;16500000;12300000;0;0;0;0;0;0;890;370;0;0;20180110;20190110;0;0;302;0;0;0;0;63500000;63500000;20180111;
61565251;449828995;2019B;2;1;J;2;1;9;999999-9;2001;58;2;2;9;0;0;0;0;0;0;0;6500000;6500000;2000000;0;0;0;0;0;-70;-30;-450;0;20180110;20190110;0;0;300;0;0;0;0;99250000;99250000;20181221;
61565251;449828995;2019B;2;2;J;2;1;9;999999-9;2002;58;2;2;9;0;0;0;0;0;0;0;13000000;13000000;3950000;0;0;0;0;0;-110;-60;-780;0;20180110;20190110;0;0;300;0;0;0;0;99250000;99250000;20181221;
61565251;449828995;2019B;2;3;J;2;1;9;999999-9;2005;58;2;2;9;0;0;0;0;0;0;0;11500000;11500000;3500000;0;0;0;0;0;-100;-50;-700;0;20180110;20190110;0;0;300;0;0;0;0;99250000;99250000;20181221;
61565251;449828995;2019B;2;4;J;2;1;9;999999-9;2008;58;2;2;9;0;0;0;0;0;0;0;15500000;15500000;4700000;0;0;0;0;0;-120;-70;-900;0;20180110;20190110;0;0;300;0;0;0;0;99250000;99250000;20181221;
144200216;449828996;2019B;0;1;J;2;1;9;999999-9;1999;58;2;2;9;0;0;0;0;0;0;0;6200000;6200000;1550000;0;0;0;0;0;300;170;1730;0;20180119;20190119;0;0;250;0;0;0;0;95880000;95880000;20180111;
250984434;449829015;2019B;0;1;J;2;1;9;999999-9;2009;84;15;2;9;0;0;0;0;0;0;0;8000000;8000000;0;0;0;0;0;0;490;240;0;0;20180110;20190110;0;0;300;0;0;0;0;37706000;37706000;20180111;
243092302;449829023;2019B;0;1;J;2;1;9;999999-9;2011;58;20;2;9;0;0;0;0;0;0;0;3160000;3160000;532000;0;0;0;0;0;490;170;830;0;20180110;20190110;0;0;200;0;0;0;0;29665000;29665000;20180111;
150868823;449829035;2019B;0;1;J;2;1;9;999999-9;2005;58;18;2;9;0;0;0;0;0;0;0;9600000;9600000;0;0;0;0;0;0;360;210;0;0;20180110;20190110;0;0;230;0;0;0;0;22760151;22760151;20180111;
220771441;449829055;2019B;0;1;J;2;1;9;999999-9;2000;58;36;2;9;0;0;0;0;0;0;0;500000;500000;100000;0;0;0;0;0;210;60;430;0;20180110;20190110;0;0;250;0;0;0;0;78077090;78077090;20180111;
48585380;449829074;2019B;0;1;F;2;1;9;999999-9;2012;84;8;2;9;0;0;0;0;0;0;0;1000000;1000000;200000;0;0;0;0;0;460;140;920;0;20180112;20190112;0;0;270;0;0;0;0;87111283;87111283;20180111;
141413631;449829091;2019B;0;1;J;2;1;9;999999-9;2009;58;1;2;9;0;0;0;0;0;0;0;8000000;8000000;1920000;0;0;0;0;0;490;240;2350;0;20180210;20190210;0;0;300;0;0;0;0;94480000;94480000;20180111;
135281630;449829103;2019B;0;1;F;2;1;9;999999-9;2014;84;18;2;9;0;0;0;0;0;0;0;6800000;6800000;0;0;0;0;0;0;530;230;0;0;20180111;20190111;0;0;240;0;0;0;0;26210000;26210000;20180111;
172270473;449829112;2019B;0;1;J;2;1;9;999999-9;2018;58;2;2;9;0;0;0;0;0;0;0;14400000;14400000;4800000;0;0;0;0;0;700;390;5380;0;20180111;20190111;0;0;200;0;0;0;0;96810970;96810970;20180111;
172270473;449829112;2019B;0;2;J;2;1;9;999999-9;2018;58;2;2;9;0;0;0;0;0;0;0;14400000;14400000;4800000;0;0;0;0;0;700;390;5380;0;20180111;20190111;0;0;200;0;0;0;0;96810970;96810970;20180111;
38674706;449829155;2019B;0;1;J;2;1;9;999999-9;2001;58;13;2;9;0;0;0;0;0;0;0;200000;200000;0;0;0;0;0;0;90;30;0;0;20180127;20190127;0;0;300;0;0;0;0;13260000;13260000;20180112;
144435131;449829161;2019B;0;1;J;2;1;9;999999-9;2009;58;16;2;9;0;0;0;0;0;0;0;2700000;2700000;510000;0;0;0;0;0;210;90;590;0;20180111;20190111;0;0;300;0;0;0;0;35628000;35628000;20180112;
145953384;655065548;2019B;0;0;F;1;1;1;025257-3;2018;22;13;1;2;57060;1000;2;714150;800000;800000;0;50000;0;0;22080;0;3470;230;0;200;0;0;0;20180801;20190801;10;1;2105;F;19621104;0;2;13304000;13304000;20180727;
46308781;655065550;2019B;0;0;F;1;1;1;025173-9;2011;10;11;1;2;10870;1000;2;339200;1000000;5000000;0;1000000;0;0;10590;0;2120;230;0;3390;0;0;0;20180806;20190806;30;9;200;M;19860725;0;2;4143000;4143000;20180727;
70576648;655065552;2019B;0;0;F;1;1;1;827103-8;2017;30;13;1;3;67980;1000;2;173940;500000;500000;0;0;0;0;8410;0;790;240;0;0;0;0;0;20180729;20190729;15;2;116;M;19860129;0;0;18278000;18278000;20180727;
44573190;655065565;2019B;1;0;F;1;1;1;005280-9;2016;10;13;1;1;17800;1050;2;453230;1500000;1500000;0;360000;0;0;0;0;0;0;0;0;0;0;0;20180822;20190806;30;9;0;M;19640227;0;3;18075000;18075000;20180822;
34938296;655065575;2019B;1;0;F;1;1;1;009231-2;2019;23;13;1;1;68190;1000;2;1843000;1000000;1000000;0;200000;0;0;0;0;0;0;0;0;0;0;0;20181204;20190726;10;1;0;M;19580408;0;0;5411000;5411000;20181204;
274092160;655065584;2019B;0;0;F;1;1;1;004365-6;2012;;13;1;2;26560;1000;2;300320;500000;500000;0;0;0;0;5910;0;1580;260;0;0;0;0;0;20180802;20190802;30;7;2105;M;19520518;0;2;18048000;18048000;20180727;
182543431;655065597;2019B;0;0;F;1;1;1;002107-5;2015;23;13;1;1;38560;1000;2;1029280;1000000;2000000;0;20000;0;0;19180;0;2760;720;170;70;0;0;0;20180726;20190726;30;9;1935;F;19630211;0;2;13305000;13305000;20180727;
270989818;655065606;2019B;0;0;F;1;1;1;005306-6;2014;10;13;1;1;16820;1000;2;339710;500000;500000;0;0;0;0;8380;0;2370;300;0;0;0;0;0;20180728;20190728;15;2;250;M;19640410;0;2;18066000;18066000;20180727;
97082240;655065611;2019B;1;0;F;1;1;1;004417-2;2015;10;13;1;2;10100;1000;2;489230;1000000;1000000;0;0;0;0;830;0;0;0;0;0;0;0;0;20190315;20190728;20;3;0;M;19790404;0;2;18274000;18274000;20190318;
81075587;655065622;2019B;0;0;F;1;1;1;004319-2;2012;10;13;1;1;13240;1000;2;181430;750000;750000;0;100000;0;0;5580;0;1740;230;0;400;0;0;0;20180729;20190729;30;5;2262;M;19591118;0;2;18113000;18113000;20180727;
94094113;655065628;2019B;0;0;F;1;1;1;015103-3;2014;10;13;1;1;13190;1000;2;456820;750000;750000;0;0;0;0;9530;0;2090;240;0;0;0;0;0;20180805;20190805;30;7;1667;M;19570917;0;2;18113000;18113000;20180727;
210436587;655065642;2019B;0;0;F;1;1;1;014054-6;2011;23;13;1;2;22250;1000;2;454850;1000000;1000000;0;0;0;0;17220;0;3710;630;0;0;0;0;0;20180728;20190728;30;9;250;F;19740515;0;2;18077000;18077000;20180727;
156760893;655065652;2019B;0;0;F;1;1;1;005356-2;2014;10;36;1;1;40360;1000;2;963900;1000000;1000000;0;100000;0;0;41770;0;5160;500;0;420;0;0;0;20180727;20190727;0;0;235;M;19721107;0;2;78731000;78731000;20180727;
269433791;655065658;2019B;0;0;F;1;1;1;001162-2;2012;10;13;1;1;14720;1000;2;162600;1000000;1000000;0;50000;0;0;8090;0;2110;550;0;130;0;0;0;20180728;20190728;30;5;2105;F;19620820;0;2;18540000;18540000;20180727;
97268299;655065660;2019B;1;0;F;1;1;1;003324-3;2011;20;13;1;1;27440;1000;2;355300;800000;1500000;0;100000;0;0;1140;0;110;-40;0;-30;0;0;0;20190624;20190814;30;5;0;M;19591222;0;2;18540000;18540000;20190704;
110288353;655065670;2019B;0;0;F;1;1;1;025233-6;2016;10;13;1;1;23180;1000;2;545310;1000000;1000000;0;100000;0;0;11180;0;3450;250;150;390;0;0;0;20180805;20190805;30;9;350;F;19680213;0;2;18076000;18076000;20180727;
200250869;655065678;2019B;0;0;F;1;1;1;001291-2;2013;;13;1;1;14160;1000;2;278560;500000;500000;0;100000;0;0;9180;0;1280;390;0;100;0;0;0;20180731;20190731;25;4;1667;M;19520728;0;2;18500000;18500000;20180727;
254262092;655065696;2019B;0;0;F;1;1;1;005248-5;2008;10;13;1;1;15020;1000;2;233430;1000000;1000000;0;200000;0;0;5280;0;1450;240;0;760;0;0;0;20180730;20190730;30;9;1667;M;19550502;0;2;18500000;18500000;20180727;
89186306;655065711;2019B;0;0;F;1;1;1;005228-0;2011;10;13;1;1;14730;1000;2;167800;1000000;1000000;0;250000;0;0;6050;0;2220;240;0;1020;0;0;0;20180727;20190727;30;8;200;M;19740425;0;2;18500000;18500000;20180727;
55304957;655065723;2019B;0;0;F;1;1;1;015157-2;2019;22;13;1;1;28530;1000;2;699900;1000000;1000000;0;0;0;0;15060;0;2550;580;230;0;0;0;0;20180727;20190727;30;9;250;M;19801024;0;2;18520000;18520000;20180727;
241881567;655065728;2019B;0;0;F;1;1;1;004332-0;2009;10;13;1;1;11100;1000;2;185510;600000;600000;0;200000;0;0;4350;0;1390;200;0;770;0;0;0;20180727;20190727;30;9;2353;M;19490702;0;2;18075000;18075000;20180727;
235795576;655065740;2019B;0;0;F;1;1;1;003286-7;2013;10;13;1;1;14720;1000;2;272450;750000;750000;0;0;0;0;8740;0;2100;280;190;0;0;0;0;20180729;20190729;30;9;300;M;19580507;0;2;13324000;13324000;20180727;
227312719;655065748;2019B;0;0;F;1;1;1;024194-6;2015;10;13;1;1;21340;1000;2;388980;1000000;1000000;0;160000;0;0;9270;0;1830;270;0;700;0;0;0;20180728;20190728;20;3;2105;M;19811015;0;2;18550000;18550000;20180727;
185426354;655065778;2019B;0;0;F;1;1;1;003282-4;2012;10;13;1;1;18510;1000;2;359320;1000000;1000000;0;250000;0;0;9060;0;2820;300;0;1300;0;0;0;20180731;20190731;30;9;250;F;19510704;0;3;18060000;18060000;20180727;
282852779;655065789;2019B;0;0;F;1;1;1;005376-7;2015;10;13;1;1;11430;1000;2;316720;1000000;1000000;0;100000;0;0;6090;0;1970;240;0;420;0;0;0;20180728;20190728;30;9;1667;F;19400823;0;2;18035000;18035000;20180727;
174946888;655065796;2019B;0;0;F;1;1;2;001176-2;2008;10;13;1;2;29040;900;2;156710;750000;750000;0;0;0;0;11180;0;3290;490;0;0;0;0;0;20180725;20190725;0;0;150;M;19920811;0;0;18055000;18055000;20180727;
139574707;655065804;2019B;2;0;F;1;1;1;827088-0;2015;30;13;1;2;10030;900;2;64720;250000;250000;0;0;0;0;0;0;0;0;0;0;0;0;0;20181219;20190731;20;3;0;M;19861011;0;0;18015062;18015062;20181220;
85181568;655065816;2019B;0;0;F;1;1;1;025141-0;2009;10;13;1;2;25380;1000;2;181130;500000;500000;0;0;0;0;8440;0;2330;240;0;0;0;0;0;20180727;20190727;30;8;200;M;19480726;0;3;18053000;18053000;20180727;
218033213;655065833;2019B;0;0;F;1;1;1;001343-9;2014;10;13;1;2;30620;1000;2;238670;500000;500000;0;100000;0;0;10920;0;2610;230;0;500;0;0;0;20180728;20190728;25;4;1667;F;19780601;0;2;18160000;18160000;20180727;
168372765;655065843;2019B;1;0;F;1;1;1;014097-0;2019;10;13;1;2;8830;1000;2;674670;750000;750000;0;0;0;0;0;0;0;0;0;0;0;0;0;20190423;20190730;30;9;0;F;19510714;0;2;18550000;18550000;20190423;
104522572;655065861;2019B;0;0;F;1;1;1;014041-4;2008;10;13;1;1;20830;1000;2;246020;1500000;1500000;0;250000;0;0;8960;0;2450;310;160;1180;0;0;0;20180722;20190722;30;9;250;M;19790820;0;2;18048000;18048000;20180727;
282036545;655065876;2019B;1;0;F;1;1;1;002111-3;2019;10;13;1;2;13810;1000;2;942170;1000000;1000000;0;200000;0;0;2510;0;0;0;0;0;0;0;0;20190513;20190720;30;9;0;M;19610410;0;2;18150000;18150000;20190523;
197732770;655065879;2019B;0;0;F;1;1;1;025139-9;2008;10;13;1;1;13460;1000;2;173040;500000;500000;0;50000;0;0;6030;0;2460;270;0;240;0;0;0;20180721;20190721;30;9;250;M;19550121;0;2;18000000;18000000;20180730;
155437129;655065919;2019B;0;0;F;1;1;1;080013-9;2016;23;13;1;1;21240;1000;2;547220;500000;500000;0;10000;0;0;10570;0;1550;320;0;30;0;0;0;20180724;20190724;30;9;1176;M;19520217;0;2;18133000;18133000;20180730;
180570959;655065935;2019B;2;0;F;1;1;1;811130-8;2018;30;13;1;1;19290;1000;2;130510;200000;200000;0;0;0;0;0;0;0;0;0;0;0;0;0;20181031;20190728;0;0;0;M;19801028;0;0;18086000;18086000;20181031;
276398727;655065944;2019B;1;0;F;1;1;1;003422-3;2019;10;13;1;1;15070;1000;2;589500;1000000;1000000;0;0;0;0;2400;0;60;0;0;0;0;0;0;20181228;20190730;20;3;0;M;19391105;0;2;18077000;18077000;20181228;
123970863;655065968;2019B;0;0;F;1;1;1;005280-9;2017;10;13;1;2;46060;1000;2;299800;500000;500000;0;150000;0;0;19090;0;6090;240;280;1030;0;0;0;20180728;20190728;10;1;2105;M;19710604;0;0;18150000;18150000;20180730;
171059487;655065972;2019B;0;0;F;1;1;2;004424-5;2013;10;13;1;2;29360;900;2;295430;0;0;0;0;0;0;7590;0;0;0;0;0;0;0;0;20180730;20190730;0;0;2222;M;19880929;0;0;18075000;18075000;20180730;
151217560;655065980;2019B;0;0;F;1;1;2;014067-8;2011;10;13;1;2;48110;900;2;325380;500000;500000;0;0;0;0;6950;0;3380;250;0;0;0;0;0;20180728;20190728;10;1;250;F;19681010;0;0;18072000;18072000;20180730;
268495381;655065998;2019B;0;0;F;1;1;1;004050-9;1995;10;13;1;2;24310;1000;2;79890;500000;500000;0;150000;0;0;5490;0;1530;250;0;570;0;0;0;20180817;20190817;30;9;2105;M;19450525;0;3;18071000;18071000;20180730;
205008027;655066002;2019B;0;0;F;1;1;1;014069-4;2012;10;13;1;1;20820;1000;2;351010;750000;750000;0;65000;0;0;6630;0;1170;240;0;230;0;0;0;20180802;20190802;30;9;2778;F;19811017;0;2;18080000;18080000;20180730;
62842166;655066020;2019B;1;0;F;1;1;1;023133-9;2016;10;13;1;1;17940;1000;2;452890;1000000;1500000;0;100000;0;0;1960;0;-1170;-200;0;180;0;0;-370;20190128;20190803;30;6;0;M;19390731;0;2;18040000;18040000;20190129;
165092134;655066064;2019B;0;0;F;1;1;1;004399-0;2014;10;11;1;1;33510;1000;2;494890;1000000;1000000;0;0;0;0;21400;0;6980;260;0;0;0;0;0;20180730;20190730;20;3;1176;F;19891004;0;2;5704000;5704000;20180730;
268569164;655066120;2019B;0;0;F;1;1;1;015156-4;2019;10;13;1;1;13610;1000;2;443780;500000;500000;0;50000;0;0;10240;0;2050;410;0;210;0;0;0;20180730;20190730;0;0;2105;F;19540902;0;2;18550000;18550000;20180730;
227006446;655066131;2019B;0;0;F;1;1;1;002111-3;2018;10;37;1;1;27640;1000;2;935660;1000000;2000000;0;400000;0;0;24050;0;5110;240;1350;1220;0;0;0;20180801;20190801;10;1;1918;M;19600606;0;2;79040000;79040000;20180730;
224023866;655066132;2019B;0;0;F;1;1;1;003363-4;2018;22;13;1;1;26030;1000;2;1412000;1400000;1400000;0;200000;0;0;26510;0;5880;230;180;940;0;0;0;20180726;20190726;20;3;1667;M;19550619;0;2;18048000;18048000;20180730;
224023866;655066133;2019B;1;0;F;1;1;1;004370-2;2013;;13;1;1;13280;1000;2;262360;1400000;1400000;0;200000;0;0;-10540;0;-1750;-150;0;-400;0;0;0;20181221;20190726;20;3;0;M;19550619;0;2;18048000;18048000;20181226;
119482342;655066136;2019B;1;0;F;1;1;1;025273-5;2019;22;13;1;2;14270;1000;2;698550;1000000;1000000;0;200000;0;0;750;0;270;0;0;0;0;0;0;20181228;20190731;30;9;0;F;19681019;0;2;18016000;18016000;20190107;
137659106;655066153;2019B;0;0;F;1;1;1;005268-0;2009;;13;1;1;13570;1000;2;238480;500000;500000;0;0;0;0;9620;0;2530;250;0;0;0;0;0;20180730;20190730;20;3;2105;M;19531128;0;2;18500000;18500000;20180730;
43123669;655066155;2019B;1;0;F;1;1;1;023159-2;2019;22;13;1;1;60610;1000;2;1659090;1000000;1000000;0;50000;0;0;6750;0;230;-130;0;50;0;0;0;20190424;20190804;15;2;0;M;19600528;0;0;18086000;18086000;20190429;
253401600;655066156;2019B;0;0;F;1;1;1;827106-2;2019;30;13;1;2;12600;1000;2;85080;250000;250000;0;0;0;0;4370;0;1280;490;0;0;0;0;0;20180730;20190730;0;0;2353;M;19870518;0;0;18046000;18046000;20180730;
36443845;655066175;2019B;0;0;F;1;1;1;004380-0;2013;10;13;1;1;22330;1000;2;499920;700000;700000;0;100000;0;0;10840;0;2220;210;0;280;0;0;0;20180728;20190728;10;1;2073;M;19740810;0;2;19160000;19160000;20180730;
67183830;655066182;2019B;0;0;F;1;1;1;001177-0;2009;10;13;1;1;14520;1000;2;182200;750000;750000;0;65000;0;0;8030;0;2190;250;0;250;0;0;0;20180731;20190731;25;4;1875;M;19880629;0;2;18074000;18074000;20180730;
50931809;655066188;2019B;0;0;F;1;1;1;015088-6;2015;10;13;1;1;17020;1000;2;353860;750000;750000;0;50000;0;0;10080;0;3190;280;0;230;0;0;0;20180731;20190731;20;3;2353;F;19830122;0;2;13311000;13311000;20180730;
100459883;655066217;2019B;0;0;F;1;1;1;003347-2;2016;10;13;1;1;20170;1050;2;742600;1500000;2000000;0;100000;0;0;11160;0;2880;250;0;380;0;0;0;20180727;20190727;30;8;2105;M;19840816;0;2;18200000;18200000;20180730;
130948498;655066246;2019B;0;0;F;1;1;1;004202-1;2002;10;13;1;1;13240;1000;2;109640;500000;500000;0;0;0;0;6720;0;1480;260;0;0;0;0;0;20180723;20190723;30;9;1667;M;19591226;0;2;18120000;18120000;20180731;
161947809;655066260;2019B;0;0;F;1;1;1;001263-7;2013;10;13;1;1;11780;1000;2;195650;500000;500000;0;60000;0;0;7250;0;1400;250;0;230;0;0;0;20180725;20190725;30;5;2169;M;19541028;0;2;18440000;18440000;20180731;
263292877;655066263;2019B;0;0;F;1;1;1;827085-6;2014;30;13;1;2;6490;900;2;38510;500000;500000;0;0;0;0;3040;0;730;340;0;0;0;0;0;20180727;20190727;10;1;1667;M;19690506;0;0;18055000;18055000;20180731;
77044374;655066284;2019B;0;0;F;1;1;1;827104-6;2018;30;13;1;1;5790;1000;2;76450;100000;100000;0;0;0;0;4540;0;540;210;0;0;0;0;0;20180720;20190720;0;0;2222;M;19870917;0;0;18150000;18150000;20180731;
82175188;655066287;2019B;0;0;F;1;1;1;022120-1;2014;10;11;1;1;19950;1020;2;598910;1000000;1000000;0;0;0;0;15090;0;2810;440;0;0;0;0;0;20180713;20190713;30;9;2632;M;19510919;0;2;6236000;6236000;20180731;
218716814;655066302;2019B;0;0;F;1;1;1;023109-6;2015;10;13;1;1;14880;1000;2;355960;750000;750000;0;0;0;0;10390;0;770;270;630;0;0;0;0;20180730;20190730;30;9;250;F;19650121;0;2;18271000;18271000;20180731;
37613229;655066313;2019B;0;0;F;1;1;1;015157-2;2018;22;13;1;1;28530;1000;2;657900;500000;500000;0;50000;0;0;11840;0;3490;340;0;190;0;0;0;20180806;20190806;30;6;2105;M;19660808;0;2;18074000;18074000;20180731;
144449904;655066324;2019B;0;0;F;1;1;1;005001-6;1999;10;13;1;2;23560;1000;2;91260;500000;500000;0;0;0;0;5880;0;1760;290;0;0;0;0;0;20180731;20190731;30;9;250;F;19340422;0;2;18043000;18043000;20180731;
226500265;655066327;2019B;0;0;F;1;1;1;033041-8;2009;23;11;1;1;34580;1000;2;474850;1000000;1750000;0;300000;0;0;23010;0;6360;300;1750;2380;0;0;0;20180804;20190804;30;9;250;M;19630612;0;2;1411000;1411000;20180731;
219898385;655066336;2019B;0;0;F;1;1;1;004426-1;2018;10;13;1;1;16630;1050;2;533200;1000000;1000000;0;0;0;0;12240;0;2110;230;0;0;0;0;0;20180729;20190729;30;9;1765;F;19680403;0;2;18170000;18170000;20180731;
64386132;655066349;2019B;0;0;F;1;1;1;002127-0;2013;10;36;1;2;36940;1000;2;338110;2000000;1000000;0;50000;0;0;11210;0;4100;220;0;160;0;0;0;20180727;20190727;0;0;1176;F;19880625;0;2;78049000;78049000;20180731;
243894861;655066383;2019B;0;0;F;1;1;1;014065-1;2011;10;12;1;1;23890;1000;2;417970;1000000;1000000;0;200000;0;0;9690;0;2220;260;0;920;0;0;0;20180801;20190801;30;9;1667;M;19630402;0;2;13343000;13343000;20180731;
256436502;655066387;2019B;0;0;F;1;1;1;003325-1;2013;10;13;1;1;14350;1000;2;205030;1000000;1000000;0;200000;0;0;5600;0;1700;300;0;930;0;0;0;20180730;20190730;30;9;250;F;19721118;0;2;18108000;18108000;20180731;
155995968;655066395;2019B;0;0;F;1;1;1;005283-3;2011;10;13;1;1;13760;1000;2;241620;1000000;1000000;0;250000;0;0;6860;0;2840;260;0;1180;0;0;0;20180728;20190728;30;9;300;M;19521103;0;2;18015000;18015000;20180731;
285568340;655066403;2019B;0;0;F;1;1;1;014068-6;2012;10;12;1;1;24050;1000;2;381980;800000;800000;0;100000;0;0;8910;0;2240;200;0;300;0;0;0;20180731;20190731;25;4;1875;M;19630707;0;2;13334000;13334000;20180731;
202646437;655066413;2019B;0;0;F;1;1;1;003367-7;2015;10;13;1;2;8120;1020;2;541880;1000000;1000000;0;250000;0;0;11190;0;3130;280;0;1300;0;0;0;20180727;20190727;30;9;300;M;19420727;0;2;18055000;18055000;20180731;
112424076;655066422;2019B;0;0;F;1;1;1;002127-0;2014;10;13;1;2;43340;1000;2;330380;0;0;0;0;0;0;11820;0;0;0;0;0;0;0;0;20180731;20190731;30;9;1176;F;19490715;0;0;18016595;18016595;20180731;
39112683;655066444;2019B;0;0;F;1;1;1;014074-0;2016;10;13;1;1;26130;1000;2;738790;700000;700000;0;10000;0;0;21290;0;2960;280;0;40;0;0;0;20180801;20190801;10;1;1667;M;19861123;0;2;13310000;13310000;20180731;
103882801;655066450;2019B;0;0;F;1;1;1;004339-7;2012;10;13;1;1;13090;1000;2;234330;750000;750000;0;0;0;0;5580;0;1560;240;0;0;0;0;0;20180731;20190731;30;9;200;F;19791119;0;2;18046000;18046000;20180731;
248323116;655066455;2019B;1;0;F;1;1;1;023089-8;2012;10;13;1;1;15400;1000;2;331950;1000000;1000000;0;0;0;0;140;0;260;0;0;0;0;0;0;20180824;20190802;30;9;0;M;19520726;0;2;18020000;18020000;20180904;
157420901;655066477;2019B;0;0;F;1;1;1;004385-0;2015;10;13;1;1;15440;1000;2;404780;1000000;1000000;0;100000;0;0;8960;0;1830;500;160;260;0;0;0;20180731;20190731;30;9;1667;F;19660905;0;2;13323000;13323000;20180731;
85226578;655066479;2019B;0;0;F;1;1;1;001378-1;2016;10;13;1;1;13550;1000;2;408170;1000000;1000000;0;0;0;0;11610;0;2920;250;0;0;0;0;0;20180802;20190802;30;9;2105;M;19620630;0;2;18074000;18074000;20180731;
49374974;655066480;2019B;0;0;F;1;1;1;827052-0;2014;30;13;1;2;14800;900;2;88500;500000;500000;0;0;0;0;8390;0;980;290;0;0;0;0;0;20180731;20190731;10;1;2347;M;19720315;0;0;18520000;18520000;20180731;
